time,lat,lon
2025-06-17 10:31:28,30.472513989,114.424950009
2025-06-17 10:31:33,30.472514004,114.424950017
2025-06-17 10:31:38,30.472513947,114.424949966
2025-06-17 10:31:43,30.472514006,114.42495002
2025-06-17 10:31:48,30.472513978,114.424950011
2025-06-17 10:31:53,30.472513947,114.424950014
2025-06-17 10:31:58,30.472514044,114.424950043
2025-06-17 10:32:03,30.472516184,114.4249468
2025-06-17 10:32:08,30.472518658,114.424946927
2025-06-17 10:32:13,30.472514058,114.42495002
2025-06-17 10:32:18,30.472513983,114.424949989
2025-06-17 10:32:23,30.472513963,114.424950039
2025-06-17 10:32:28,30.472514032,114.424950014
2025-06-17 10:32:33,30.472513946,114.424949973
2025-06-17 10:32:38,30.472514009,114.42495004
2025-06-17 10:32:43,30.472513997,114.424950042
