obs_idx,matched_lat,matched_lon,edge_u,edge_v,edge_key,gps_to_road_distance_m
0,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6348.133382742825
1,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6416.3242405057945
2,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6356.18045639417
3,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6346.864704711798
4,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6356.676434362469
5,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6343.363716829403
6,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6355.320018596653
7,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6379.101638899175
8,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6359.344224393116
9,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6364.302955072864
10,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6378.893016452986
11,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6365.766658882765
12,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6320.335343437492
13,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6369.077353252266
14,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6367.717599546672
15,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6343.109327801062
16,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6360.123826789543
17,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6361.293100897059
18,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6355.355460326179
19,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6353.204324825296
20,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6304.191751342797
21,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6341.2501864035885
22,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6346.586488532225
23,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6346.553534037904
24,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6378.500038709232
25,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6338.561134393966
26,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6357.784267610247
27,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6335.216641517994
28,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6343.255759527117
29,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6337.22370954901
30,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6367.578184464873
31,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6376.212283459963
32,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6346.27209198439
33,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6345.548554592939
34,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6339.49631005674
35,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6340.287633447706
36,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6361.592744057657
37,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6348.12992662192
38,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6319.777184146711
39,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6356.039466457607
40,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6320.200807200126
41,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6338.756788015842
42,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6327.990645290452
43,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6363.779756463461
44,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6332.958698083001
45,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6337.32293228055
46,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6340.069462965917
47,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6371.559924710015
48,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6337.4214611300395
49,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6371.836013741451
50,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6357.534227029084
51,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6386.0001054883705
52,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6367.198070631574
53,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6347.61438423008
54,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6356.8103993737095
55,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6337.384962613689
56,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6308.426047095981
57,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6336.293313481071
58,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6326.191404043746
59,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6337.390593209126
60,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6330.2746448248
61,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6371.157172382652
62,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6410.211385982441
63,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6367.268921929232
64,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6354.9450914919325
65,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6343.476036719027
66,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6393.135909032217
67,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6344.99897436448
68,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6331.025008210737
69,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6366.654106793981
70,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6357.480172311423
71,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6360.386802000717
72,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6340.138918945911
73,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6374.425067800385
74,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6342.94329656085
75,30.520627975463864,114.38909912109375,2864431774,2864431776,0,6367.8178382412125
