time,lat,lon
438308.0061,30.5295323022,114.3555909831
438309.0061,30.5295303,114.3556061324
438310.0061,30.5295293966,114.3556214492
438311.0061,30.5295292234,114.355636678
438312.0061,30.5295301082,114.3556519472
438313.0061,30.5295306258,114.3556671041
438314.0061,30.5295306215,114.3556823674
438315.0061,30.5295301309,114.3556976299
438316.0061,30.5295303805,114.3557120155
438317.0061,30.52953096,114.3557264065
438318.0061,30.5295302976,114.3557414518
438319.0061,30.5295273492,114.3557560225
438320.0061,30.529526655,114.3557712007
438321.0061,30.5295287518,114.3557862965
438322.0062,30.5295310043,114.3558014526
438323.0062,30.5295325032,114.3558162581
438324.0062,30.5295304879,114.3558297764
438325.0062,30.5295300557,114.3558430113
438326.0062,30.5295309112,114.3558579179
438327.0062,30.5295259428,114.35587192
438328.0062,30.5295188926,114.3558848915
438329.0062,30.5295124727,114.3558981828
438330.0062,30.5295109633,114.3559134777
438331.0062,30.5295125647,114.355928852
438332.0062,30.529517179,114.3559433266
438333.0062,30.5295247303,114.3559556571
438334.0062,30.5295296887,114.3559680085
438335.0062,30.5295296397,114.3559800438
438336.0062,30.5295257568,114.3559936609
438337.0062,30.5295208412,114.3560081261
438338.0062,30.5295178898,114.3560231157
438339.0062,30.5295172096,114.356036848
438340.0062,30.5295189702,114.3560482554
438341.0062,30.5295242719,114.3560598249
438342.0062,30.5295321231,114.3560684296
438343.0062,30.5295422537,114.3560776222
438344.0062,30.529552956,114.3560865515
438345.0062,30.5295638606,114.3560948326
438346.0062,30.5295760026,114.3561010507
438347.0062,30.5295891606,114.3561036815
438348.0062,30.5296023043,114.356101686
438349.0062,30.5296151447,114.3561003492
438350.0062,30.5296264688,114.3561067191
438351.0062,30.5296376505,114.3561149084
438352.0062,30.5296504554,114.3561192557
438353.0062,30.5296635099,114.3561222644
438354.0062,30.529675917,114.3561272287
438355.0062,30.5296882681,114.356132404
438356.0062,30.5297014976,114.3561344886
438357.0062,30.5297148458,114.3561331627
438358.0062,30.5297278663,114.3561307249
438359.0062,30.5297405099,114.3561264088
438360.0062,30.529753122,114.356123515
438361.0062,30.5297659792,114.3561257197
438362.0062,30.5297786326,114.3561292885
438363.0062,30.529790871,114.356134651
438364.0062,30.5298031382,114.3561403694
438365.0062,30.5298162634,114.356142635
438366.0062,30.52982875,114.3561371895
438367.0062,30.5298398436,114.3561283719
438368.0062,30.5298509134,114.3561201051
438369.0062,30.5298619841,114.3561118731
438370.0062,30.5298735896,114.356105313
438371.0062,30.5298866474,114.3561051376
438372.0062,30.5298999027,114.3561064913
438373.0062,30.5299125208,114.356109685
438374.0062,30.5299250333,114.3561142837
438375.0062,30.5299376528,114.3561191841
438376.0062,30.529950656,114.3561224417
438377.0062,30.529963873,114.3561227892
438378.0063,30.5299769627,114.3561193103
438379.0063,30.5299894401,114.3561139382
438380.0063,30.5300021728,114.3561104488
438381.0063,30.5300150951,114.3561087907
438382.0063,30.5300282613,114.3561097882
438383.0063,30.5300415094,114.3561111905
438384.0063,30.5300547246,114.3561096091
438385.0063,30.5300674318,114.3561051355
438386.0063,30.5300802873,114.3561025309
438387.0063,30.5300933955,114.3561022989
438388.0063,30.5301066995,114.3561025849
438389.0063,30.5301199613,114.3561029177
438390.0063,30.5301331541,114.3561031301
438391.0063,30.530146355,114.3561031977
438392.0063,30.5301595323,114.3561029371
438393.0063,30.5301727722,114.3561019523
438394.0063,30.53018604,114.3561004734
438395.0063,30.5301992123,114.3560987212
438396.0063,30.5302123351,114.3560969008
438397.0063,30.5302254427,114.3560972205
438398.0063,30.5302379212,114.3561012873
438399.0063,30.5302497753,114.3561075936
438400.0063,30.5302609208,114.3561157845
438401.0063,30.5302721207,114.3561238355
438402.0063,30.5302849317,114.3561280227
438403.0063,30.5302983451,114.3561265417
438404.0063,30.5303103685,114.3561198595
438405.0063,30.5303216111,114.3561120783
438406.0063,30.5303340528,114.3561071251
438407.0063,30.5303468348,114.3561056488
438408.0063,30.5303585838,114.3561087212
438409.0063,30.5303695663,114.3561135068
438410.0063,30.530381638,114.3561195687
438411.0063,30.5303937181,114.3561263163
438412.0063,30.530405864,114.3561322578
438413.0063,30.5304185066,114.3561367213
438414.0063,30.5304318143,114.356137823
438415.0063,30.5304450431,114.3561364365
438416.0063,30.5304579422,114.3561326909
438417.0063,30.5304698448,114.3561257015
438418.0063,30.5304810306,114.3561177628
438419.0063,30.5304923753,114.3561099262
438420.0063,30.5305047119,114.3561059289
438421.0063,30.5305179055,114.3561046271
438422.0063,30.5305311299,114.3561051883
438423.0063,30.5305441546,114.3561064384
438424.0063,30.5305573423,114.3561045925
438425.0063,30.5305684226,114.3560957109
438426.0063,30.5305762194,114.3560833531
438427.0063,30.5305795332,114.3560684762
438428.0063,30.5305789079,114.356053017
438429.0063,30.530574147,114.3560386671
438430.0063,30.5305666176,114.3560264887
438431.0063,30.5305603871,114.3560133241
438432.0063,30.5305582257,114.355998608
438433.0063,30.530559693,114.3559835537
438434.0063,30.5305612965,114.3559684225
438435.0064,30.5305622036,114.3559531558
438436.0064,30.5305621937,114.3559378672
438437.0064,30.5305608794,114.3559227414
438438.0064,30.5305592039,114.3559076
438439.0064,30.5305564552,114.3558924518
438440.0064,30.53055631,114.3558775268
438441.0064,30.5305598569,114.3558629309
438442.0064,30.5305630279,114.3558480992
438443.0064,30.5305638303,114.3558328246
438444.0064,30.5305632438,114.35581744
438445.0064,30.5305604976,114.3558023844
438446.0064,30.5305553433,114.3557883534
438447.0064,30.5305518362,114.3557739129
438448.0064,30.530551512,114.3557588795
438449.0064,30.5305549072,114.3557441898
438450.0064,30.5305603079,114.3557301411
438451.0064,30.5305644456,114.3557156636
438452.0064,30.5305644921,114.3557002108
438453.0064,30.5305619671,114.355685179
438454.0064,30.5305588383,114.3556703712
438455.0064,30.5305555545,114.3556556539
438456.0064,30.530554415,114.3556404644
438457.0064,30.5305558633,114.3556251388
438458.0064,30.5305572004,114.3556098685
438459.0064,30.5305580147,114.3555946123
438460.0064,30.5305621735,114.3555802238
438461.0064,30.5305658768,114.3555653547
438462.0064,30.5305690466,114.3555504728
438463.0064,30.530574308,114.3555365534
438464.0064,30.5305823918,114.3555248567
438465.0064,30.5305932596,114.355516032
438466.0064,30.5306048011,114.355508254
438467.0064,30.5306170112,114.3555031416
438468.0064,30.5306299204,114.3554998912
438469.0064,30.5306429504,114.3554974707
438470.0064,30.5306560187,114.3554965068
438471.0064,30.5306685669,114.3555004379
438472.0064,30.5306797909,114.3555085731
438473.0064,30.5306906308,114.3555175372
438474.0064,30.5307011782,114.3555266863
438475.0064,30.5307109837,114.3555366301
438476.0064,30.5307175138,114.3555495283
438477.0064,30.5307256482,114.3555617862
438478.0064,30.5307357802,114.3555716564
438479.0064,30.530746271,114.3555808115
438480.0064,30.5307531049,114.3555931834
438481.0064,30.5307557499,114.3556083573
438482.0064,30.5307591313,114.3556233192
438483.0064,30.5307617234,114.355638111
438484.0064,30.5307642839,114.3556533136
438485.0064,30.5307670348,114.3556682797
438486.0064,30.5307679869,114.3556832868
438487.0064,30.5307658173,114.3556983939
438488.0064,30.5307633183,114.3557134906
438489.0064,30.5307606045,114.355728299
438490.0064,30.5307576645,114.3557432042
438491.0065,30.5307574397,114.355758569
438492.0065,30.5307549605,114.3557732716
438493.0065,30.5307513275,114.3557879928
438494.0065,30.5307480982,114.3558028754
438495.0065,30.5307447583,114.3558177364
438496.0065,30.5307403601,114.3558320477
438497.0065,30.5307351714,114.3558461392
438498.0065,30.5307300877,114.3558601217
438499.0065,30.5307247013,114.3558742104
438500.0065,30.5307204488,114.3558886809
438501.0065,30.5307159029,114.3559028453
438502.0065,30.5307101645,114.3559164797
438503.0065,30.5307016346,114.3559282344
438504.0065,30.5306926872,114.3559394545
438505.0065,30.5306832121,114.3559500899
438506.0065,30.5306746026,114.355961908
438507.0065,30.5306683764,114.3559753548
438508.0065,30.5306620257,114.3559887792
438509.0065,30.5306551055,114.3560019243
438510.0065,30.5306472805,114.3560141235
438511.0065,30.5306371394,114.3560241564
438512.0065,30.5306260812,114.3560323816
438513.0065,30.530613437,114.3560363554
438514.0065,30.5306001611,114.3560373441
438515.0065,30.5305870241,114.3560355286
438516.0065,30.5305752965,114.3560289116
438517.0065,30.5305664033,114.3560184678
438518.0065,30.5305611567,114.3560046199
438519.0065,30.5305581523,114.3559897786
438520.0065,30.5305571969,114.3559746597
438521.0065,30.5305568089,114.3559595277
438522.0065,30.5305572094,114.3559442528
438523.0065,30.5305584946,114.3559291703
438524.0065,30.5305597042,114.3559141155
