obs_idx,matched_lat,matched_lon,edge_u,edge_v,edge_key,gps_to_road_distance_m
0,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.935436575579093
1,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.936141381354588
2,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.938143327267987
3,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.938929330564907
4,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.938750341667603
5,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93793908494062
6,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93684663140446
7,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93610805623529
8,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.935778158689732
9,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93482151153762
10,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93319739189903
11,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.9314388617337
12,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.929479929848323
13,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.927575123853686
14,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.926011923005202
15,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92555627513411
16,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.9260138652874
17,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.926548176252965
18,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.926430832785034
19,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.926093545147804
20,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.925162452849708
21,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.924446701731412
22,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.923975814599437
23,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92388144597671
24,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.923646049432417
25,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.923029523273726
26,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92207591802478
27,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92073753894641
28,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.919271598636115
29,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.91808519924399
30,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.9163066295299
31,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.913739217780893
32,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.91096104013502
33,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.908259585526114
34,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.906757354274706
35,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.906468931370995
36,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.905958781992297
37,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.904316547876146
38,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.90109101312545
39,30.529984558214093,114.35632324218923,6222270512,12803991867,0,22.12779255021535
40,30.530049253693623,114.35632324219026,12803991867,6222270514,0,22.070231241130813
41,30.530107365046995,114.3563232421921,12803991867,6222270514,0,18.855217130684412
42,30.53017059066351,114.35632324219105,12803991867,6222270514,0,19.41093223794913
43,30.530225588249493,114.35632324218751,12803991867,6222270514,0,18.144184920171018
44,30.53028894054995,114.35632324218966,6222270514,12803991855,0,19.046802092327173
45,30.530352330685222,114.35632324218862,6222270514,12803991855,0,20.6876053248368
46,30.530412898106974,114.35632324219547,12803991855,1201323413,0,17.919561995495176
47,30.530374526977543,114.3563232421875,6222270514,12803991855,0,23.265916608596307
48,30.530536843051536,114.35632324221316,12803991855,1201323413,0,19.95352026786034
49,30.530374526977543,114.3563232421875,6222270514,12803991855,0,33.58585998771654
50,30.53065577046954,114.35632324221856,12803991855,1201323413,0,25.402678251866902
51,30.530930449564487,114.35599160266585,1201323413,5196008421,0,26.941071360569296
52,30.530929565429684,114.35570526123047,5196008421,13577919955,0,31.2990343069432
53,30.530930098414427,114.35587785257556,1201323413,5196008421,0,18.262398497837765
54,30.530929565429684,114.35570526123047,5196008421,13577919955,0,19.406246622862124
55,30.530929651646723,114.35573317504387,1201323413,5196008421,0,17.562410468432343
56,30.53092942869215,114.35566366686656,5196008421,13577919955,0,15.654449753249738
57,30.530929565429684,114.35570526123047,1201323413,5196008421,0,20.723167670039757
58,30.53092900347831,114.35553434636664,5196008421,13577919955,0,21.037968223721638
59,30.530929565429684,114.35570526123047,1201323413,5196008421,0,31.949391055538438
60,30.530928560480177,114.35539965867434,5196008421,13577919955,0,24.95993745263578
61,30.530490875244134,114.3550796508789,3631666771,13505885343,0,32.27850835537225
62,30.530490875244134,114.3550796508789,3631666771,13505885343,0,25.822421192025423
63,30.530490875244134,114.3550796508789,3631666771,13505885343,0,19.832235170691526
64,30.530490875244134,114.3550796508789,3631666771,13505885343,0,21.280206436805297
65,30.530490875244134,114.3550796508789,3631666771,13505885343,0,23.108284659723278
66,30.530490875244134,114.3550796508789,3631666771,13505885343,0,24.71210193158019
67,30.530490875244134,114.3550796508789,3631666771,13505885343,0,30.23851026910484
68,30.530063629150387,114.35507202148439,1204185541,13505885341,0,29.014068609411872
69,30.530063629150387,114.35507202148439,1204185541,13505885341,0,23.35507326385647
70,30.530063629150387,114.35507202148439,1204185541,13505885341,0,21.97008188789922
