time,lat,lon
438789.007,30.5302433497,114.3561118992
438792.007,30.5302814677,114.3561173713
438795.007,30.5303179482,114.3561181992
438798.007,30.5303542193,114.3561097148
438801.007,30.5303759648,114.3561041699
438804.007,30.5304149382,114.3560970946
438807.007,30.5304524101,114.356089391
438810.007,30.5304911434,114.3560786388
438813.007,30.5305301899,114.3560722029
438816.007,30.5305694774,114.3560701727
438819.007,30.5306003727,114.3560485464
438822.007,30.5306263721,114.3560183942
438825.007,30.530655333,114.3559881636
438828.007,30.5306831042,114.3559559428
438831.007,30.5307138915,114.35592768
438834.0071,30.5307252893,114.355887481
438837.0071,30.5307432606,114.3558468902
438840.0071,30.5307637611,114.3558090591
438843.0071,30.5307697634,114.3557651389
438846.0071,30.5307694959,114.3557193017
438849.0071,30.5307670263,114.3556736759
438852.0071,30.5307607641,114.3556284084
438855.0071,30.5307487174,114.355584588
438858.0071,30.5307341024,114.3555420709
438861.0071,30.5307151936,114.3555022255
438864.0071,30.5306912363,114.3554663809
438867.0071,30.5306643886,114.3554354562
438870.0071,30.5306485781,114.3553965586
438873.0071,30.5306355719,114.3553539359
438876.0071,30.5305989308,114.3553406807
438879.0071,30.5305595944,114.3553364137
438882.0071,30.5305220393,114.355322363
438885.0071,30.5304837864,114.3553123724
438888.0071,30.5304444222,114.3553144885
438891.0072,30.5304070403,114.355320065
438894.0072,30.5303699975,114.3553134469
438897.0072,30.5303333956,114.35530275
438900.0072,30.5302952966,114.3553075233
438903.0072,30.530258439,114.3553199881
438906.0072,30.5302248706,114.3553161753
438909.0072,30.5301889086,114.3553028018
438912.0072,30.530154399,114.3552945704
438915.0072,30.5301193236,114.3553063915
438918.0072,30.5300849928,114.3553213707
438921.0072,30.5300545577,114.3553046226
438924.0072,30.5300178114,114.3553036412
438927.0072,30.5299825153,114.355313438
438930.0072,30.5299480277,114.3553200889
438933.0072,30.5299116297,114.3553076566
438936.0072,30.5298765967,114.3553011197
438939.0072,30.5298400543,114.3552971923
438942.0072,30.5298038378,114.3552948843
438945.0072,30.5297681707,114.3552916842
438948.0072,30.5297288944,114.3552866321
438951.0073,30.5296922545,114.3552996334
438954.0073,30.5296584001,114.3553174266
438957.0073,30.529622628,114.3553138272
438960.0073,30.5295857765,114.3553088814
438963.0073,30.5295526957,114.3553196493
438966.0073,30.5295302223,114.3553501667
438969.0073,30.5295289839,114.3553874264
438972.0073,30.5295305132,114.3554321328
438975.0073,30.5295280947,114.3554736765
438978.0073,30.529525912,114.3555142283
438981.0073,30.5295242704,114.3555554516
438984.0073,30.5295227457,114.355598074
438987.0073,30.5295243742,114.3556378731
438990.0073,30.5295328782,114.3556799476
438993.0073,30.5295376211,114.355717713
438996.0073,30.5295275684,114.3557565167
438999.0073,30.5295192283,114.3557968969
439002.0073,30.5295302226,114.3558388291
439005.0073,30.5295351195,114.3558750537
439008.0074,30.5295167447,114.3559083872
439011.0074,30.529517772,114.3559502427
439014.0074,30.5295250529,114.3559875859
439017.0074,30.5295331513,114.3560267597
439020.0074,30.5295411181,114.3560649274
439023.0074,30.529566747,114.3560864961
439026.0074,30.5296012911,114.3560880799
439029.0074,30.5296371053,114.3560884142
439032.0074,30.5296737714,114.3560899198
439035.0074,30.5297099855,114.3561003098
439038.0074,30.5297460722,114.3561069494
439041.0074,30.529781373,114.3560945263
439044.0074,30.5298155968,114.3560880976
439047.0074,30.5298512729,114.356102634
439050.0074,30.5298868343,114.3561085364
439053.0074,30.529918215,114.3560888637
439056.0074,30.5299505768,114.3560861533
439059.0074,30.5299864571,114.3560968012
439062.0074,30.5300228847,114.3561021904
439065.0075,30.5300579244,114.3560829283
439068.0075,30.5300935052,114.3560890361
439071.0075,30.5301304123,114.3561019422
439074.0075,30.530163643,114.3560828068
439077.0075,30.5302014863,114.3560890042
439080.0075,30.5302381626,114.3560967948
439083.0075,30.5302755931,114.3561046182
439086.0075,30.5303143438,114.356100833
439089.0075,30.5303501479,114.3560831903
439092.0075,30.5303844627,114.3560827794
439095.0075,30.5304198779,114.3560939807
439098.0075,30.5304572305,114.3560969772
439101.0075,30.5304839389,114.3560889708
439104.0075,30.5304947853,114.3560812608
439107.0075,30.5305102978,114.3560720715
439110.0075,30.5305393638,114.356068537
439113.0075,30.5305722038,114.3560617751
439116.0075,30.5305808841,114.3560287988
439119.0075,30.5305810468,114.3559929866
439122.0075,30.5305987174,114.3559676561
439125.0076,30.5306307863,114.3559446446
439128.0076,30.5306523277,114.3559078368
439131.0076,30.5306661,114.3558688287
439134.0076,30.5306595049,114.355829283
439137.0076,30.5306323858,114.3558044506
439140.0076,30.5306025968,114.3557755122
439143.0076,30.530582747,114.3557367313
439146.0076,30.530588258,114.3556975137
439149.0076,30.530608015,114.3556692373
439152.0076,30.5306359173,114.3556381525
439155.0076,30.5306521247,114.3555970103
439158.0076,30.5306639789,114.3555533194
439161.0076,30.5306649116,114.3555086698
439164.0076,30.5306373887,114.3554775106
439167.0076,30.5306056548,114.3554525664
439170.0076,30.5305855724,114.3554167937
439173.0076,30.530577345,114.3553804754
439176.0076,30.5305707352,114.3553454161
439179.0076,30.5305354574,114.3553270127
439182.0077,30.5305001858,114.3553204642
439185.0077,30.530466034,114.35530883
439188.0077,30.5304297907,114.3552963302
439191.0077,30.5303967039,114.3553011914
439194.0077,30.5303639393,114.3553117453
439197.0077,30.5303332479,114.3553191886
439200.0077,30.5303054617,114.3553166686
439203.0077,30.530274746,114.3553221159
439206.0077,30.5302406925,114.3553150407
439209.0077,30.5302032717,114.3553062011
439212.0077,30.5301640913,114.3552989241
439215.0077,30.5301269364,114.3553072144
439218.0077,30.5300928956,114.3553204618
439221.0077,30.5300578898,114.3553168903
439224.0077,30.5300233272,114.3553140052
439227.0077,30.5299876604,114.355304383
439230.0077,30.5299492666,114.3553057089
439233.0077,30.5299122817,114.355320454
439236.0077,30.5298794741,114.3553197506
439239.0078,30.5298478701,114.3553063454
439242.0078,30.5298104196,114.3553015131
439245.0078,30.5297775961,114.355322815
439248.0078,30.5297449024,114.3553090826
439251.0078,30.5297083282,114.3552948844
439254.0078,30.5296705387,114.3552993393
439257.0078,30.529633156,114.3553111276
439260.0078,30.52960019,114.3553292618
439263.0078,30.5295721269,114.3553329014
439266.0078,30.5295361157,114.355325575
439269.0078,30.5295109612,114.3553499466
439272.0078,30.5295102435,114.3553794341
439275.0078,30.5295181364,114.3554112201
439278.0078,30.5295131064,114.3554538806
439281.0078,30.5295146834,114.3554971632
439284.0078,30.5295188462,114.3555397274
439287.0078,30.5295167574,114.3555809658
439290.0078,30.5295137167,114.3556247692
439293.0078,30.5295105668,114.3556704878
439296.0078,30.5295077602,114.355715958
439299.0079,30.5295069967,114.355762237
439302.0079,30.5295085901,114.3558079652
439305.0079,30.5295125355,114.3558536579
439308.0079,30.5295181166,114.3558978445
439311.0079,30.5295237074,114.3559408753
439314.0079,30.529524954,114.3559828204
439317.0079,30.5295267962,114.3560205609
439320.0079,30.5295294978,114.3560540231
439323.0079,30.5295540137,114.3560722948
439326.0079,30.5295814794,114.3560836341
439329.0079,30.5296101972,114.3560988651
439332.0079,30.5296405868,114.3561098819
439335.0079,30.5296735005,114.356114219
439338.0079,30.5297081257,114.3561194827
439341.0079,30.5297406336,114.3561235567
439344.0079,30.5297708194,114.3561154276
439347.0079,30.5298001216,114.3561119505
439350.0079,30.5298328465,114.3561086816
439353.0079,30.5298702284,114.3561033815
439356.008,30.5299022576,114.3560950262
439359.008,30.5299297679,114.3560882929
439362.008,30.5299658261,114.356090302
439365.008,30.5299966314,114.3560854583
439368.008,30.5300329383,114.3560901054
439371.008,30.53004591,114.3560915738
439374.008,30.5300519819,114.35609238
439377.008,30.5300866599,114.3560931613
439380.008,30.5301264471,114.3560976899
439383.008,30.5301660414,114.3560966067
439386.008,30.5302057888,114.3560955592
439389.008,30.530239741,114.3561137015
439392.008,30.5302769741,114.3561006816
439395.008,30.5303147331,114.3560946868
439398.008,30.5303537416,114.3560899201
439401.008,30.530393392,114.356091071
439404.008,30.5304327782,114.3560860075
439407.008,30.5304721958,114.3560831318
439410.008,30.5305094336,114.3560701462
439413.0081,30.5305470654,114.3560572943
439416.0081,30.530555717,114.3560147852
439419.0081,30.5305791135,114.3559836533
439422.0081,30.5306135992,114.3559621712
439425.0081,30.5306182092,114.3559182498
439428.0081,30.5306066482,114.3558743075
439431.0081,30.5306139996,114.3558343597
439434.0081,30.5306480579,114.3558110036
439437.0081,30.5306574484,114.3557676898
439440.0081,30.5306380625,114.3557280706
439443.0081,30.5306113546,114.35569415
439446.0081,30.530600754,114.3556549307
439449.0081,30.5306305227,114.3556250323
439452.0081,30.5306617391,114.3555974039
439455.0081,30.5306791652,114.3555562027
439458.0081,30.5306755195,114.3555123324
439461.0081,30.5306389806,114.3555011583
439464.0081,30.5306097349,114.355527901
439467.0081,30.5306231078,114.3555686013
439470.0082,30.5306500201,114.3556017662
439473.0082,30.5306755272,114.3556365531
439476.0082,30.5306885619,114.355678881
439479.0082,30.5306994847,114.3557227453
439482.0082,30.5307090191,114.355766876
439485.0082,30.5307054582,114.3558115936
439488.0082,30.530689175,114.3558512928
439491.0082,30.5306725475,114.3558894294
439494.0082,30.5306516185,114.3559282778
439497.0082,30.5306280861,114.3559650617
439500.0082,30.5306002329,114.3559973292
439503.0082,30.5305705248,114.356028137
439506.0082,30.5305419879,114.3560594009
439509.0082,30.5305063891,114.3560778252
439512.0082,30.5304669426,114.3560820058
439515.0082,30.5304285015,114.3560930222
439518.0082,30.5303922524,114.3561105374
439521.0082,30.5303526725,114.3561099486
439524.0082,30.5303129869,114.35611321
439527.0082,30.5302770544,114.356130116
439530.0083,30.530242069,114.3561108272
439533.0083,30.5302058371,114.3561250621
439536.0083,30.5301678146,114.3561209035
439539.0083,30.5301296028,114.3561113334
439542.0083,30.5300909945,114.3561212769
439545.0083,30.5300528807,114.3561117483
439548.0083,30.5300140625,114.356120874
439551.0083,30.5299748712,114.3561195678
439554.0083,30.5299356801,114.3561151304
439557.0083,30.529897925,114.3561071173
439560.0083,30.529858868,114.3561086155
439563.0083,30.5298205799,114.356100661
439566.0083,30.5297824391,114.3561093484
439569.0083,30.5297441734,114.3561002165
439572.0083,30.5297051427,114.3561010556
439575.0083,30.5296668252,114.3560991729
439578.0083,30.529633205,114.3560950169
439581.0083,30.5295947471,114.3560823947
439584.0083,30.529555311,114.3560758867
439587.0084,30.5295305117,114.3560490022
439590.0084,30.5295322989,114.3560083607
439593.0084,30.529522816,114.3559639397
439596.0084,30.5295169198,114.3559204693
439599.0084,30.5295124547,114.355875035
439602.0084,30.5295172595,114.3558296719
439605.0084,30.5295189256,114.3557844091
439608.0084,30.529514229,114.3557397912
439611.0084,30.5295159575,114.3556941222
439614.0084,30.5295156527,114.3556485807
439617.0084,30.529521543,114.3556037808
439620.0084,30.5295219896,114.355557676
439623.0084,30.5295192038,114.3555120711
439626.0084,30.529510868,114.3554669679
439629.0084,30.529507715,114.3554215937
439632.0084,30.5295169747,114.3553771002
439635.0084,30.5295344207,114.3553387581
439638.0084,30.5295725372,114.355326781
439641.0084,30.529609897,114.3553121053
439644.0084,30.5296490505,114.3553078711
439647.0085,30.5296885332,114.3553095929
439650.0085,30.529727406,114.355318463
439653.0085,30.529766834,114.3553211788
439656.0085,30.5298063434,114.3553211634
439659.0085,30.5298458669,114.3553177655
439662.0085,30.529885465,114.3553162132
439665.0085,30.529924672,114.3553195663
439668.0085,30.5299639888,114.3553136582
439671.0085,30.5300029046,114.3553063655
439674.0085,30.5300417888,114.3552980946
439677.0085,30.5300806149,114.3552889987
439680.0085,30.5301197276,114.355283618
439683.0085,30.5301592355,114.3552853261
439686.0085,30.5301980981,114.3552912451
439689.0085,30.5302377854,114.3552911391
439692.0085,30.5302773419,114.355288369
439695.0085,30.5303162265,114.3552818103
439698.0085,30.5303546825,114.3552925692
439701.0085,30.5303942761,114.3552929479
439704.0086,30.5304338441,114.3552922328
439707.0086,30.5304733846,114.3552918444
439710.0086,30.5305129154,114.3552954687
439713.0086,30.5305515705,114.3553046719
439716.0086,30.5305856979,114.3553269816
439719.0086,30.5306084229,114.3553640613
439722.0086,30.5306087992,114.3554086727
439725.0086,30.5306043997,114.3554536064
439728.0086,30.5306067808,114.3554994251
439731.0086,30.5306108352,114.3555449551
439734.0086,30.5306162672,114.3555904674
439737.0086,30.5306058492,114.3556315802
439740.0086,30.5305850023,114.3556700014
439743.0086,30.5305819056,114.3557155367
439746.0086,30.5305752258,114.3557606703
439749.0086,30.5305779887,114.3558062123
439752.0086,30.5305674966,114.3558500922
439755.0086,30.5305659882,114.3558949308
439758.0086,30.530602915,114.3559082021
439761.0086,30.5306425377,114.3559119697
439764.0087,30.5306664051,114.3558788531
439767.0087,30.5306444988,114.3558465892
439770.0087,30.5306122728,114.3558262368
439773.0087,30.5306338968,114.3557900313
439776.0087,30.530657794,114.3557534563
439779.0087,30.5306698173,114.3557097518
439782.0087,30.5306810408,114.3556661034
439785.0087,30.5306900493,114.3556214969
439788.0087,30.5306800477,114.3555801646
439791.0087,30.5306406736,114.3555767927
439794.0087,30.5306039875,114.3555890936
439797.0087,30.53057941,114.3556233506
439800.0087,30.5305899938,114.3556671705
439803.0087,30.5305803825,114.3557111283
439806.0087,30.5305794689,114.3557572105
439809.0087,30.5306023451,114.3557869861
439812.0087,30.5306325943,114.3557595044
439815.0087,30.5306400044,114.3557265004
439818.0087,30.5306400022,114.3557097195
439821.0087,30.5306330343,114.3557042197
439824.0088,30.5306330948,114.3557042733
439827.0088,30.5306332924,114.3557042187
439830.0088,30.530633398,114.3557041876
439833.0088,30.530633439,114.3557041751
439836.0088,30.530633422,114.3557041575
439839.0088,30.5306334088,114.3557041578
439842.0088,30.5306333914,114.3557041597
439845.0088,30.5306333745,114.3557041612
439848.0088,30.5306333603,114.3557041605
439851.0088,30.5306333495,114.3557041599
439854.0088,30.5306333422,114.3557041611
439857.0088,30.5306333405,114.3557041647
439860.0088,30.5306333441,114.3557041707
439863.0088,30.5306333503,114.3557041772
439866.0088,30.5306333574,114.3557041847
439869.0088,30.5306333638,114.3557041928
439872.0088,30.5306333691,114.3557042009
439875.0088,30.5306333733,114.3557042078
439878.0088,30.5306333767,114.3557042133
439881.0089,30.5306333789,114.3557042176
439884.0089,30.5306333795,114.3557042195
439887.0089,30.530633378,114.3557042192
439890.0089,30.5306333747,114.3557042178
439893.0089,30.5306333709,114.3557042158
439896.0089,30.5306333669,114.3557042126
439899.0089,30.5306333628,114.3557042092
439902.0089,30.5306333592,114.3557042086
439905.0089,30.5306333562,114.3557042111
439908.0089,30.5306333549,114.355704216
439911.0089,30.5306333559,114.3557042214
439914.0089,30.5306333579,114.3557042249
439917.0089,30.5306333594,114.3557042258
439920.0089,30.5306333592,114.3557042236
439923.0089,30.5306333573,114.3557042191
439926.0089,30.5306333545,114.3557042134
439929.0089,30.530633352,114.3557042107
439932.0089,30.5306333504,114.3557042106
439935.0089,30.5306333492,114.3557042121
439938.0089,30.5306333491,114.355704214
439941.009,30.5306333517,114.3557042153
439944.009,30.5306333567,114.3557042201
439947.009,30.5306333625,114.3557042263
439950.009,30.5306333672,114.3557042322
439953.009,30.5306333709,114.3557042373
439956.009,30.5306333737,114.3557042413
439959.009,30.5306333755,114.3557042438
439962.009,30.5306333762,114.355704245
439965.009,30.530633377,114.3557042455
439968.009,30.5306333784,114.3557042458
439971.009,30.53063338,114.3557042453
439974.009,30.5306333816,114.3557042452
439977.009,30.5306333823,114.3557042462
439980.009,30.5306333825,114.3557042465
439983.009,30.5306333815,114.3557042452
439986.009,30.5306333788,114.3557042422
439989.009,30.530633375,114.3557042386
439992.009,30.5306333713,114.3557042353
439995.009,30.5306333672,114.3557042331
439998.0091,30.5306333626,114.3557042317
440001.0091,30.5306333582,114.3557042301
440004.0091,30.5306333546,114.3557042285
440007.0091,30.5306333508,114.3557042288
440010.0091,30.5306333462,114.3557042302
440013.0091,30.5306333426,114.3557042295
440016.0091,30.5306333413,114.3557042259
440019.0091,30.5306333421,114.3557042202
440022.0091,30.530633343,114.3557042149
440025.0091,30.5306333432,114.3557042118
