time,lat,lon
437895.0054,30.52977793142337,114.35596000778071
437896.0054,30.529696380981356,114.3560871270655
437897.0054,30.529877540269336,114.3560846880386
437898.0054,30.52988528343211,114.35615141658027
437899.0054,30.529796747431277,114.35570211335161
437900.0054,30.52990958795865,114.35605731562882
437901.0054,30.529917680806687,114.35561387720975
437902.0054,30.52959105116099,114.35628212505917
437903.0054,30.52974713201639,114.35630587906384
437904.0054,30.529924305554523,114.35590603463511
437905.0054,30.529772062464613,114.35610069187999
437906.0054,30.52989504167699,114.35626945383268
437907.0054,30.53020510649324,114.35613313935495
437908.0054,30.529773733751693,114.35623667286818
437909.0054,30.529950584436683,114.35587656359849
437910.0054,30.530047695967344,114.35631641991586
437911.0054,30.529889375111654,114.35605380741764
437912.0054,30.529939170966436,114.35609201373121
437913.0054,30.530049349458896,114.3561982143916
437914.0054,30.52981830010699,114.35563530852374
437915.0054,30.530518215135174,114.3560481473072
437916.0054,30.53001732224516,114.35594081923115
437917.0054,30.53009166904742,114.35595449969112
437918.0054,30.530042993703248,114.35613860699243
437919.0054,30.529684833290872,114.35608884953139
437920.0054,30.530065913693562,114.35609780052567
437921.0054,30.529877662648744,114.35637984698789
437922.0054,30.53013139928949,114.35643592033853
437923.0054,30.530054533675354,114.3563410680234
437924.0054,30.530048595084956,114.35629796493316
437925.0054,30.529820113428695,114.35579738458674
437926.0055,30.5298594964173,114.35636962623111
437927.0055,30.52991115783352,114.35609599518008
437928.0055,30.530002322644876,114.3561854869835
437929.0055,30.530003072261028,114.35606383349408
437930.0055,30.530190218759213,114.3559593899589
437931.0055,30.529909639201648,114.35639753583817
437932.0055,30.53003257629676,114.35619123192511
437933.0055,30.530234444977506,114.35623680572951
437934.0055,30.529914992547,114.35581668732824
437935.0055,30.530347217660456,114.3561014279554
437936.0055,30.529948173946856,114.35606172344195
437937.0055,30.530056735596528,114.35582644227725
437938.0055,30.52987574975131,114.35605620554533
437939.0055,30.530101193431594,114.35636056792539
437940.0055,30.530119552101212,114.3562735268504
437941.0055,30.530045631981466,114.35601892729348
437942.0055,30.529652180172942,114.35621945119944
437943.0055,30.529987053470773,114.35578319947857
437944.0055,30.5298217016183,114.35627978232743
437945.0055,30.529896683788504,114.35602868780903
437946.0055,30.52958618836846,114.35620955037254
437947.0055,30.529842012221668,114.35604718481812
437948.0055,30.53004964612952,114.35612665025698
437949.0055,30.529972437439273,114.3563401115946
437950.0055,30.53001114766464,114.35588786297251
437951.0055,30.530189463015155,114.35592982759893
437952.0055,30.53023584212298,114.3562279510817
437953.0055,30.530117877363743,114.356424747829
437954.0055,30.53014607808319,114.35611394954401
