time,lat,lon
439191.0077,30.5303967039,114.3553011914
439193.0077,30.5303747861,114.3553082793
439195.0077,30.5303527969,114.3553153284
439197.0077,30.5303332479,114.3553191886
439199.0077,30.5303145754,114.3553157518
439201.0077,30.5302955136,114.3553183891
439203.0077,30.530274746,114.3553221159
439205.0077,30.5302534174,114.3553189624
439207.0077,30.5302285856,114.3553119494
439209.0077,30.5302032717,114.3553062011
439211.0077,30.5301771575,114.3553011113
439213.0077,30.5301509036,114.355298006
439215.0077,30.5301269364,114.3553072144
439217.0077,30.5301041118,114.3553176483
439219.0077,30.5300822209,114.3553200994
439221.0077,30.5300578898,114.3553168903
439223.0077,30.5300349808,114.3553163885
439225.0077,30.5300112737,114.3553108789
439227.0077,30.5299876604,114.355304383
439229.0077,30.5299618319,114.3553017914
439231.0077,30.5299366595,114.3553102782
439233.0077,30.5299122817,114.355320454
439235.0077,30.5298894105,114.3553231798
439237.0077,30.5298690322,114.3553155781
439239.0078,30.5298478701,114.3553063454
439241.0078,30.5298230466,114.3552974771
439243.0078,30.5298003097,114.3553104637
439245.0078,30.5297775961,114.355322815
439247.0078,30.5297573458,114.3553153571
439249.0078,30.5297328624,114.3553038346
439251.0078,30.5297083282,114.3552948844
439253.0078,30.5296825955,114.355296196
439255.0078,30.5296579024,114.3553029887
439257.0078,30.529633156,114.3553111276
439259.0078,30.5296102241,114.3553227116
439261.0078,30.5295913175,114.3553331759
439263.0078,30.5295721269,114.3553329014
439265.0078,30.5295479806,114.3553261243
439267.0078,30.529525283,114.3553295032
439269.0078,30.5295109612,114.3553499466
439271.0078,30.5295080705,114.3553712524
439273.0078,30.5295141625,114.3553889096
439275.0078,30.5295181364,114.3554112201
439277.0078,30.5295162049,114.3554389181
439279.0078,30.5295112073,114.3554687805
439281.0078,30.5295146834,114.3554971632
439283.0078,30.5295188307,114.3555257644
439285.0078,30.5295183757,114.355553104
439287.0078,30.5295167574,114.3555809658
439289.0078,30.5295146827,114.3556107225
439291.0078,30.5295126098,114.3556401274
439293.0078,30.5295105668,114.3556704878
439295.0078,30.529508576,114.3557009398
439297.0079,30.5295071937,114.3557314553
439299.0079,30.5295069967,114.355762237
439301.0079,30.5295077084,114.3557926165
439303.0079,30.5295096896,114.3558231028
439305.0079,30.5295125355,114.3558536579
439307.0079,30.5295161628,114.3558834261
439309.0079,30.5295202661,114.3559128369
439311.0079,30.5295237074,114.3559408753
439313.0079,30.5295241899,114.3559675014
439315.0079,30.5295260808,114.3559962775
439317.0079,30.5295267962,114.3560205609
439319.0079,30.5295259101,114.3560426945
439321.0079,30.5295355987,114.3560630524
439323.0079,30.5295540137,114.3560722948
439325.0079,30.5295723805,114.3560788589
439327.0079,30.5295905193,114.3560885152
439329.0079,30.5296101972,114.3560988651
439331.0079,30.5296299317,114.3561078394
439333.0079,30.5296517484,114.3561116291
439335.0079,30.5296735005,114.356114219
439337.0079,30.5296969964,114.3561172244
439339.0079,30.5297194553,114.3561220961
439341.0079,30.5297406336,114.3561235567
439343.0079,30.529761167,114.3561185294
439345.0079,30.529780131,114.3561137291
439347.0079,30.5298001216,114.3561119505
439349.0079,30.5298215288,114.3561098507
439351.0079,30.5298465839,114.3561073377
439353.0079,30.5298702284,114.3561033815
439355.008,30.529892714,114.3560979691
439357.008,30.5299111681,114.3560921729
439359.008,30.5299297679,114.3560882929
439361.008,30.5299534147,114.3560910536
439363.008,30.529975286,114.3560860657
439365.008,30.5299966314,114.3560854583
439367.008,30.5300200917,114.3560883702
439369.008,30.5300454611,114.3560916458
439371.008,30.53004591,114.3560915738
439373.008,30.5300460902,114.3560915088
439375.008,30.5300625622,114.3560932528
439377.008,30.5300866599,114.3560931613
439379.008,30.5301132952,114.3560961641
439381.008,30.530139688,114.3560977566
439383.008,30.5301660414,114.3560966067
439385.008,30.5301925284,114.356096044
439387.008,30.5302184685,114.3560964291
439389.008,30.530239741,114.3561137015
439391.008,30.5302657047,114.3561082435
439393.008,30.5302895538,114.3560973158
439395.008,30.5303147331,114.3560946868
439397.008,30.5303406502,114.3560893397
439399.008,30.5303668894,114.3560908595
439401.008,30.530393392,114.356091071
439403.008,30.5304195974,114.3560872565
439405.008,30.5304459748,114.3560848841
439407.008,30.5304721958,114.3560831318
439409.008,30.5304982896,114.3560783526
439411.008,30.5305216084,114.3560648677
439413.0081,30.5305470654,114.3560572943
439415.0081,30.5305566867,114.3560298698
439417.0081,30.5305574438,114.3559999779
439419.0081,30.5305791135,114.3559836533
439421.0081,30.5306032636,114.355971822
439423.0081,30.5306196765,114.3559485147
439425.0081,30.5306182092,114.3559182498
439427.0081,30.5306109033,114.3558887922
439429.0081,30.5306039541,114.355859573
439431.0081,30.5306139996,114.3558343597
439433.0081,30.5306377471,114.3558202689
439435.0081,30.5306550676,114.3557980913
439437.0081,30.5306574484,114.3557676898
439439.0081,30.5306462034,114.3557403308
439441.0081,30.5306294164,114.355716283
439443.0081,30.5306113546,114.35569415
439445.0081,30.5305978548,114.3556695436
439447.0081,30.5306093036,114.3556436631
439449.0081,30.5306305227,114.3556250323
439451.0081,30.5306511662,114.3556064803
439453.0081,30.5306697176,114.3555851247
439455.0081,30.5306791652,114.3555562027
439457.0081,30.5306817717,114.3555261021
439459.0081,30.5306650919,114.3555028674
439461.0081,30.5306389806,114.3555011583
439463.0081,30.5306159209,114.3555144762
439465.0081,30.5306087673,114.3555431529
439467.0081,30.5306231078,114.3555686013
439469.0081,30.5306412439,114.3555903213
439471.0082,30.5306586829,114.355613479
439473.0082,30.5306755272,114.3556365531
439475.0082,30.530686362,114.3556638928
439477.0082,30.5306903561,114.35569388
439479.0082,30.5306994847,114.3557227453
439481.0082,30.5307075379,114.3557517926
439483.0082,30.5307100607,114.3557821237
439485.0082,30.5307054582,114.3558115936
439487.0082,30.5306944261,114.3558390006
439489.0082,30.5306836394,114.3558640402
439491.0082,30.5306725475,114.3558894294
439493.0082,30.5306589987,114.3559155889
439495.0082,30.530644278,114.3559409151
439497.0082,30.5306280861,114.3559650617
439499.0082,30.5306099192,114.3559870908
439501.0082,30.5305904256,114.3560076718
439503.0082,30.5305705248,114.356028137
439505.0082,30.530550734,114.3560482067
439507.0082,30.5305309145,114.3560680128
439509.0082,30.5305063891,114.3560778252
439511.0082,30.5304799776,114.3560798804
439513.0082,30.5304537952,114.3560842778
439515.0082,30.5304285015,114.3560930222
439517.0082,30.5304045829,114.3561062311
439519.0082,30.5303791458,114.3561116509
439521.0082,30.5303526725,114.3561099486
439523.0082,30.5303262482,114.3561116102
439525.0082,30.5303001605,114.3561168921
439527.0082,30.5302770544,114.356130116
439529.0082,30.530253917,114.3561177833
439531.0083,30.5302287945,114.3561102658
439533.0083,30.5302058371,114.3561250621
439535.0083,30.5301798397,114.3561269284
439537.0083,30.5301558251,114.3561144215
439539.0083,30.5301296028,114.3561113334
439541.0083,30.5301037662,114.3561177333
439543.0083,30.5300779095,114.3561213629
439545.0083,30.5300528807,114.3561117483
439547.0083,30.5300271363,114.3561183874
439549.0083,30.5300008235,114.3561220305
439551.0083,30.5299748712,114.3561195678
439553.0083,30.5299487283,114.3561133589
439555.0083,30.5299225229,114.3561158282
439557.0083,30.529897925,114.3561071173
439559.0083,30.5298718942,114.3561055034
439561.0083,30.5298457824,114.3561093945
439563.0083,30.5298205799,114.356100661
439565.0083,30.5297951868,114.3561062245
439567.0083,30.5297693506,114.3561091626
439569.0083,30.5297441734,114.3561002165
439571.0083,30.5297180026,114.3560983296
439573.0083,30.5296920795,114.3561011164
439575.0083,30.5296668252,114.3560991729
439577.0083,30.5296445279,114.3560984312
439579.0083,30.5296202744,114.3560899503
439581.0083,30.5295947471,114.3560823947
439583.0083,30.5295683546,114.3560786455
439585.0083,30.5295432249,114.356070473
439587.0084,30.5295305117,114.3560490022
439589.0084,30.5295351332,114.35602377
439591.0084,30.5295295817,114.3559932777
439593.0084,30.529522816,114.3559639397
439595.0084,30.5295156012,114.3559357088
439597.0084,30.5295162001,114.3559050895
439599.0084,30.5295124547,114.355875035
439601.0084,30.5295159959,114.3558448997
439603.0084,30.5295170736,114.3558142819
439605.0084,30.5295189256,114.3557844091
439607.0084,30.5295184889,114.3557540158
439609.0084,30.5295127679,114.3557246174
439611.0084,30.5295159575,114.3556941222
439613.0084,30.5295166505,114.355663801
439615.0084,30.5295162746,114.3556338545
439617.0084,30.529521543,114.3556037808
439619.0084,30.5295223769,114.355573122
439621.0084,30.5295212403,114.3555423519
439623.0084,30.5295192038,114.3555120711
439625.0084,30.5295145519,114.3554817807
439627.0084,30.5295078641,114.3554521755
439629.0084,30.529507715,114.3554215937
439631.0084,30.5295139996,114.3553920311
439633.0084,30.5295190669,114.3553623475
439635.0084,30.5295344207,114.3553387581
439637.0084,30.5295598257,114.3553313423
439639.0084,30.5295851075,114.3553219128
439641.0084,30.529609897,114.3553121053
439643.0084,30.5296358289,114.355307039
439645.0085,30.529662383,114.3553092551
439647.0085,30.5296885332,114.3553095929
439649.0085,30.5297145415,114.3553144126
439651.0085,30.5297403914,114.3553206716
439653.0085,30.529766834,114.3553211788
439655.0085,30.5297931523,114.355320899
439657.0085,30.5298196043,114.3553211419
439659.0085,30.5298458669,114.3553177655
439661.0085,30.5298721723,114.3553162305
439663.0085,30.5298986253,114.3553166928
439665.0085,30.529924672,114.3553195663
439667.0085,30.5299507351,114.3553152912
439669.0085,30.529976822,114.3553102148
439671.0085,30.5300029046,114.3553063655
439673.0085,30.5300289794,114.3553009089
439675.0085,30.5300552226,114.355295942
439677.0085,30.5300806149,114.3552889987
439679.0085,30.5301070935,114.3552856391
439681.0085,30.530132889,114.3552861252
439683.0085,30.5301592355,114.3552853261
439685.0085,30.5301847921,114.3552909768
439687.0085,30.5302112617,114.3552913672
439689.0085,30.5302377854,114.3552911391
439691.0085,30.5302642174,114.3552904938
439693.0085,30.5302901598,114.3552850837
439695.0085,30.5303162265,114.3552818103
439697.0085,30.5303415075,114.3552905433
439699.0085,30.530367945,114.3552925317
439701.0085,30.5303942761,114.3552929479
439703.0085,30.5304207148,114.3552938696
439705.0086,30.530446868,114.3552909258
439707.0086,30.5304733846,114.3552918444
439709.0086,30.5304998144,114.3552942513
439711.0086,30.5305262104,114.3552962554
439713.0086,30.5305515705,114.3553046719
439715.0086,30.5305754877,114.3553175438
439717.0086,30.5305949281,114.3553379942
439719.0086,30.5306084229,114.3553640613
439721.0086,30.5306102363,114.3553944418
439723.0086,30.5306054189,114.3554228846
439725.0086,30.5306043997,114.3554536064
439727.0086,30.5306057245,114.3554840452
439729.0086,30.5306080402,114.3555145229
439731.0086,30.5306108352,114.3555449551
439733.0086,30.5306142837,114.3555753611
439735.0086,30.530617389,114.3556051781
439737.0086,30.5306058492,114.3556315802
439739.0086,30.5305889749,114.3556552097
439741.0086,30.5305848416,114.3556853012
439743.0086,30.5305819056,114.3557155367
439745.0086,30.5305755184,114.3557452319
439747.0086,30.5305763022,114.3557760689
439749.0086,30.5305779887,114.3558062123
439751.0086,30.5305715212,114.3558355842
439753.0086,30.5305646402,114.3558650067
439755.0086,30.5305659882,114.3558949308
439757.0086,30.5305899014,114.3559066494
439759.0086,30.5306158167,114.3559100142
439761.0086,30.5306425377,114.3559119697
439763.0087,30.5306617781,114.3558932413
439765.0087,30.5306660597,114.3558636955
439767.0087,30.5306444988,114.3558465892
439769.0087,30.5306194197,114.3558380779
439771.0087,30.530615588,114.355812284
439773.0087,30.5306338968,114.3557900313
