obs_idx,matched_lat,matched_lon,edge_u,edge_v,edge_key,gps_to_road_distance_m
0,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.935436575579093
1,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93536382515967
2,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.935397628237777
3,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.935547303237165
4,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.935802512370614
5,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.936141381354588
6,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93654006990673
7,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.936963808385176
8,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.937389747237322
9,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93778828372864
10,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.938143327267987
11,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93842010932325
12,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.938638293589953
13,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.938783381112074
14,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.938872446770603
15,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.938929330564907
16,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.938942111865614
17,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93892786351135
18,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.938877250988565
19,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.938814104522177
20,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.938750341667603
21,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.938659546756412
22,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.938539142744787
23,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.938370452237276
24,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.938169572174345
25,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93793908494062
26,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93770184096659
27,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.937476517078228
28,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.937265692884807
29,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.937054870579818
30,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93684663140446
31,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93665448798908
32,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.936487777901217
33,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.936327827260236
34,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93620264591118
35,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93610805623529
36,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.936034725123868
37,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.935977487912805
38,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93592541663622
39,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93585983280589
40,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.935778158689732
41,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.935666883774825
42,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.9355099174708
43,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.935332689156755
44,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93509785715138
45,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93482151153762
46,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.934503655362523
47,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.934172301829232
48,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93384612584955
49,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.933525127923296
50,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93319739189903
51,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93285774843464
52,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.932527456112204
53,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93217491831728
54,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.931812054256614
55,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.9314388617337
56,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.931046001273735
57,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.93065731204773
58,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.930254121655235
59,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.929869609514792
60,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.929479929848323
61,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.929102175891114
62,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.928724427529104
63,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.928339933821977
64,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.927952858618458
65,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.927575123853686
66,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.927211900872717
67,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.926863193736573
68,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92653676041831
69,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92624452913119
70,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.926011923005202
71,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.925829608856397
72,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.925695001139413
73,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.925602927143853
74,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.925557549072156
75,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92555627513411
76,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.925599102423448
77,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.925671517492237
78,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92576677233591
79,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.925884863509058
80,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.9260138652874
81,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.926160520134477
82,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92629423247236
83,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92641758623183
84,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92649998512481
85,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.926548176252965
86,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.926551254843826
87,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92653981878988
88,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.926509713548676
89,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92647701721951
90,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.926430832785034
91,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.926396575287043
92,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.926348829938174
93,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.926292779123006
94,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92620457216554
95,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.926093545147804
96,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.9259384379689
97,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.925760512160952
98,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.925566513368604
99,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.925356441883853
100,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.925162452849708
101,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.924980397969964
102,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92482116595158
103,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92468994298505
104,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.924562875114578
105,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.924446701731412
106,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.924337274030066
107,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.924241331752413
108,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92414694715378
109,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92404737899285
110,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.923975814599437
111,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.923899064005933
112,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.923850319400568
113,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.923836321800074
114,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92386225493765
115,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92388144597671
116,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92388456310243
117,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92387160628954
118,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.923830646353586
119,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.923752348832306
120,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.923646049432417
121,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92353975298295
122,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.923433456248667
123,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.923305897980708
124,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.923169007840205
125,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.923029523273726
126,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.922868776714957
127,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.922684175324548
128,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.922496979606155
129,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92229371045398
130,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92207591802478
131,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92183271917369
132,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.9215775910747
133,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.921306390612404
134,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.921032596302194
135,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92073753894641
136,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.92043314702068
137,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.920128758069964
138,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.919833702996375
139,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.919545388371578
140,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.919271598636115
141,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.919025811108853
142,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.918801288356914
143,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.918564837707876
144,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.91832838730977
145,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.91808519924399
146,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.917804674166465
147,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.91748940978202
148,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.917136811096853
149,30.53001022338866,114.3563232421875,12803991867,6222270514,0,22.916732351243667
