obs_idx,matched_lat,matched_lon,edge_u,edge_v,edge_key,gps_to_road_distance_m
0,30.529777931967626,114.35632324219321,13505885314,6222270512,0,34.873218977636924
1,30.529696381208208,114.35632324220167,13505885314,6222270512,0,22.668836261320422
2,30.52987754048301,114.3563232421908,6222270512,12803991867,0,22.90295767390241
3,30.529885283542736,114.35632324219098,6222270512,12803991867,0,16.49652400384586
4,30.529796748984683,114.35632324219051,13505885314,6222270512,0,59.63300492535104
5,30.53001022338866,114.3563232421875,12803991867,6222270514,0,27.863844041588
6,30.530063629150387,114.35507202148439,1204185541,13505885341,0,54.48211060576486
7,30.52959105116708,114.35632324220471,13505885314,6222270512,0,3.94756053034965
8,30.529747132018993,114.35632324219704,13505885314,6222270512,0,1.666990938742774
9,30.53001022338866,114.3563232421875,12803991867,6222270514,0,41.17276974834203
10,30.529815673828125,114.3563232421875,6222270512,12803991867,0,21.90709299140394
11,30.53001022338866,114.3563232421875,12803991867,6222270514,0,13.778562979959933
12,30.530374526977543,114.3563232421875,12803991855,12803991854,0,26.1945607952229
13,30.530225753784183,114.3563232421875,6222270514,12803991855,0,50.81561353399783
14,30.53001022338866,114.3563232421875,12803991867,6222270514,0,43.391472425656616
15,30.530225753784183,114.3563232421875,6222270514,12803991855,0,19.758376181870695
16,30.53001022338866,114.3563232421875,12803991867,6222270514,0,29.1336621217874
17,30.52993917117558,114.35632324219101,6222270512,12803991867,0,22.19962310413379
18,30.53004934951384,114.35632324219026,12803991867,6222270514,0,12.003569043517118
19,30.52981830128082,114.35507202152833,13513425371,13240045322,0,54.07976564450502
20,30.530374526977543,114.3563232421875,6222270514,12803991855,0,30.846201177404044
21,30.530017322784172,114.3563232421881,12803991867,6222270514,0,36.71537273592602
22,30.53009166956422,114.35632324219188,12803991867,6222270514,0,35.40192274666714
23,30.53001022338866,114.3563232421875,6222270512,12803991867,0,18.095054285497753
24,30.529684833512885,114.35632324220244,13505885314,6222270512,0,22.503469254068452
25,30.53006591388186,114.35632324219105,12803991867,6222270514,0,21.64402034198979
26,30.52987766266225,114.3563232421908,6222270512,12803991867,0,5.43447742739949
27,30.530131399337378,114.35632324219208,12803991867,6222270514,0,10.817903619456237
28,30.53001022338866,114.3563232421875,6222270512,12803991867,0,5.203713540411548
29,30.530048595086363,114.35632324219021,12803991867,6222270514,0,2.4267986542539144
30,30.52982011446225,114.35632324218784,6222270512,12803991867,0,50.48624140161456
31,30.529859496427054,114.35632324219014,6222270512,12803991867,0,4.453210406279702
32,30.52991115803177,114.3563232421913,6222270512,12803991867,0,21.8173811638013
33,30.530002322725206,114.3563232421881,6222270512,12803991867,0,13.22549809724175
34,30.53001022338866,114.3563232421875,12803991867,6222270514,0,24.9177393500879
35,30.530374526977543,114.3563232421875,12803991855,12803991854,0,40.473353746478764
36,30.53037452698464,114.35639753604256,12803991855,12803991854,0,51.55841552662079
37,30.530225753784183,114.3563232421875,6222270514,12803991855,0,24.892405342950777
38,30.530225753784183,114.3563232421875,12803991867,6222270514,0,8.35429925087715
39,30.529914993533904,114.3563232421913,6222270512,12803991867,0,48.632987345215625
40,30.530374526977543,114.3563232421875,12803991855,12803991854,0,21.509996684997294
41,30.530225753784183,114.3563232421875,6222270514,12803991855,0,39.72546498922369
42,30.5300567365269,114.35632324219065,12803991867,6222270514,0,47.69637104139001
43,30.529875750019436,114.35632324219074,6222270512,12803991867,0,25.63748774016986
44,30.530225753784183,114.3563232421875,6222270514,12803991855,0,14.271605038008055
45,30.530119552110747,114.35632324219215,12803991867,6222270514,0,4.773027281094894
46,30.53001022338866,114.3563232421875,6222270512,12803991867,0,29.47916241767231
47,30.529652180217113,114.35632324220403,13505885314,6222270512,0,9.964724413704268
48,30.53001022338866,114.3563232421875,12803991867,6222270514,0,51.91166154431138
49,30.529821701623177,114.35632324218795,6222270512,12803991867,0,4.172469221544192
50,30.529896684119112,114.35632324219118,6222270512,12803991867,0,28.279387608681347
51,30.529586188416665,114.35632324220464,13505885314,6222270512,0,10.915286441677337
52,30.529842012502826,114.35632324218928,6222270512,12803991867,0,26.503553195177115
